PO_Number,Vendor,Supplier,Material,PO_Quantity,Order_Value,Due_Date,Creation_Date,Prior_Year_Orders,Prior_Year_Value
NEWPO2026_SCALED_010931,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",2047,1807.06,2026-03-02,2026-02-22,1,18070.65
NEWPO2026_SCALED_010932,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",2047,1807.06,2026-04-01,2026-02-22,1,18070.65
NEWPO2026_SCALED_010933,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",2047,1807.06,2026-05-01,2026-02-22,1,18070.65
NEWPO2026_SCALED_010934,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",2047,1807.06,2026-06-01,2026-02-22,1,18070.65
NEWPO2026_SCALED_010935,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",2047,1807.06,2026-07-01,2026-02-22,1,18070.65
NEWPO2026_SCALED_010936,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",2047,1807.06,2026-08-03,2026-02-22,1,18070.65
NEWPO2026_SCALED_010937,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",2047,1807.06,2026-09-01,2026-02-22,1,18070.65
NEWPO2026_SCALED_010938,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",2047,1807.06,2026-10-01,2026-02-22,1,18070.65
NEWPO2026_SCALED_010939,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",2047,1807.06,2026-11-02,2026-02-22,1,18070.65
NEWPO2026_SCALED_010940,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",2047,1807.06,2026-12-01,2026-02-22,1,18070.65
NEWPO2026_SCALED_010941,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",178,69.24,2026-03-02,2026-02-22,1,692.35
NEWPO2026_SCALED_010942,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",178,69.24,2026-04-01,2026-02-22,1,692.35
NEWPO2026_SCALED_010943,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",178,69.24,2026-05-01,2026-02-22,1,692.35
NEWPO2026_SCALED_010944,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",178,69.24,2026-06-01,2026-02-22,1,692.35
NEWPO2026_SCALED_010945,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",178,69.24,2026-07-01,2026-02-22,1,692.35
NEWPO2026_SCALED_010946,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",178,69.24,2026-08-03,2026-02-22,1,692.35
NEWPO2026_SCALED_010947,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",178,69.24,2026-09-01,2026-02-22,1,692.35
NEWPO2026_SCALED_010948,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",178,69.24,2026-10-01,2026-02-22,1,692.35
NEWPO2026_SCALED_010949,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",178,69.24,2026-11-02,2026-02-22,1,692.35
NEWPO2026_SCALED_010950,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",178,69.24,2026-12-01,2026-02-22,1,692.35
NEWPO2026_SCALED_010951,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",770,62.11,2026-03-02,2026-02-22,1,621.11
NEWPO2026_SCALED_010952,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",770,62.11,2026-04-01,2026-02-22,1,621.11
NEWPO2026_SCALED_010953,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",770,62.11,2026-05-01,2026-02-22,1,621.11
NEWPO2026_SCALED_010954,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",770,62.11,2026-06-01,2026-02-22,1,621.11
NEWPO2026_SCALED_010955,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",770,62.11,2026-07-01,2026-02-22,1,621.11
NEWPO2026_SCALED_010956,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",770,62.11,2026-08-03,2026-02-22,1,621.11
NEWPO2026_SCALED_010957,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",770,62.11,2026-09-01,2026-02-22,1,621.11
NEWPO2026_SCALED_010958,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",770,62.11,2026-10-01,2026-02-22,1,621.11
NEWPO2026_SCALED_010959,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",770,62.11,2026-11-02,2026-02-22,1,621.11
NEWPO2026_SCALED_010960,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",770,62.11,2026-12-01,2026-02-22,1,621.11
NEWPO2026_SCALED_010961,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",154,15.99,2026-03-02,2026-02-22,1,159.92
NEWPO2026_SCALED_010962,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",154,15.99,2026-04-01,2026-02-22,1,159.92
NEWPO2026_SCALED_010963,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",154,15.99,2026-05-01,2026-02-22,1,159.92
NEWPO2026_SCALED_010964,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",154,15.99,2026-06-01,2026-02-22,1,159.92
NEWPO2026_SCALED_010965,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",154,15.99,2026-07-01,2026-02-22,1,159.92
NEWPO2026_SCALED_010966,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",154,15.99,2026-08-03,2026-02-22,1,159.92
NEWPO2026_SCALED_010967,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",154,15.99,2026-09-01,2026-02-22,1,159.92
NEWPO2026_SCALED_010968,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",154,15.99,2026-10-01,2026-02-22,1,159.92
NEWPO2026_SCALED_010969,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",154,15.99,2026-11-02,2026-02-22,1,159.92
NEWPO2026_SCALED_010970,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",154,15.99,2026-12-01,2026-02-22,1,159.92
NEWPO2026_SCALED_010971,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",394,150.93,2026-03-02,2026-02-22,1,1509.34
NEWPO2026_SCALED_010972,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",394,150.93,2026-04-01,2026-02-22,1,1509.34
NEWPO2026_SCALED_010973,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",394,150.93,2026-05-01,2026-02-22,1,1509.34
NEWPO2026_SCALED_010974,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",394,150.93,2026-06-01,2026-02-22,1,1509.34
NEWPO2026_SCALED_010975,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",394,150.93,2026-07-01,2026-02-22,1,1509.34
NEWPO2026_SCALED_010976,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",394,150.93,2026-08-03,2026-02-22,1,1509.34
NEWPO2026_SCALED_010977,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",394,150.93,2026-09-01,2026-02-22,1,1509.34
NEWPO2026_SCALED_010978,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",394,150.93,2026-10-01,2026-02-22,1,1509.34
NEWPO2026_SCALED_010979,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",394,150.93,2026-11-02,2026-02-22,1,1509.34
NEWPO2026_SCALED_010980,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",394,150.93,2026-12-01,2026-02-22,1,1509.34
NEWPO2026_SCALED_010981,90054800,Plastic closures ,"38-400 CAP, WHT, PV LINER",854,33.49,2026-03-02,2026-02-22,1,334.95
NEWPO2026_SCALED_010982,90054800,Plastic closures ,"38-400 CAP, WHT, PV LINER",854,33.49,2026-04-01,2026-02-22,1,334.95
NEWPO2026_SCALED_010983,90054800,Plastic closures ,"38-400 CAP, WHT, PV LINER",854,33.49,2026-05-01,2026-02-22,1,334.95
NEWPO2026_SCALED_010984,90054800,Plastic closures ,"38-400 CAP, WHT, PV LINER",854,33.49,2026-06-01,2026-02-22,1,334.95
NEWPO2026_SCALED_010985,90054800,Plastic closures ,"38-400 CAP, WHT, PV LINER",854,33.49,2026-07-01,2026-02-22,1,334.95
NEWPO2026_SCALED_010986,90054800,Plastic closures ,"38-400 CAP, WHT, PV LINER",854,33.49,2026-08-03,2026-02-22,1,334.95
NEWPO2026_SCALED_010987,90054800,Plastic closures ,"38-400 CAP, WHT, PV LINER",854,33.49,2026-09-01,2026-02-22,1,334.95
NEWPO2026_SCALED_010988,90054800,Plastic closures ,"38-400 CAP, WHT, PV LINER",854,33.49,2026-10-01,2026-02-22,1,334.95
NEWPO2026_SCALED_010989,90054800,Plastic closures ,"38-400 CAP, WHT, PV LINER",854,33.49,2026-11-02,2026-02-22,1,334.95
NEWPO2026_SCALED_010990,90054800,Plastic closures ,"38-400 CAP, WHT, PV LINER",854,33.49,2026-12-01,2026-02-22,1,334.95
NEWPO2026_SCALED_010991,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",131,50.31,2026-03-02,2026-02-22,1,503.11
NEWPO2026_SCALED_010992,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",131,50.31,2026-04-01,2026-02-22,1,503.11
NEWPO2026_SCALED_010993,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",131,50.31,2026-05-01,2026-02-22,1,503.11
NEWPO2026_SCALED_010994,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",131,50.31,2026-06-01,2026-02-22,1,503.11
NEWPO2026_SCALED_010995,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",131,50.31,2026-07-01,2026-02-22,1,503.11
NEWPO2026_SCALED_010996,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",131,50.31,2026-08-03,2026-02-22,1,503.11
NEWPO2026_SCALED_010997,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",131,50.31,2026-09-01,2026-02-22,1,503.11
NEWPO2026_SCALED_010998,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",131,50.31,2026-10-01,2026-02-22,1,503.11
NEWPO2026_SCALED_010999,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",131,50.31,2026-11-02,2026-02-22,1,503.11
NEWPO2026_SCALED_011000,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",131,50.31,2026-12-01,2026-02-22,1,503.11
NEWPO2026_SCALED_011001,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",453,48.74,2026-03-02,2026-02-22,2,487.36
NEWPO2026_SCALED_011002,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",453,48.74,2026-04-01,2026-02-22,2,487.36
NEWPO2026_SCALED_011003,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",453,48.74,2026-05-01,2026-02-22,2,487.36
NEWPO2026_SCALED_011004,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",453,48.74,2026-06-01,2026-02-22,2,487.36
NEWPO2026_SCALED_011005,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",453,48.74,2026-07-01,2026-02-22,2,487.36
NEWPO2026_SCALED_011006,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",453,48.74,2026-08-03,2026-02-22,2,487.36
NEWPO2026_SCALED_011007,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",453,48.74,2026-09-01,2026-02-22,2,487.36
NEWPO2026_SCALED_011008,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",453,48.74,2026-10-01,2026-02-22,2,487.36
NEWPO2026_SCALED_011009,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",453,48.74,2026-11-02,2026-02-22,2,487.36
NEWPO2026_SCALED_011010,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",453,48.74,2026-12-01,2026-02-22,2,487.36
NEWPO2026_SCALED_011011,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",5720,309.3,2026-03-02,2026-02-22,3,3093.01
NEWPO2026_SCALED_011012,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",5720,309.3,2026-04-01,2026-02-22,3,3093.01
NEWPO2026_SCALED_011013,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",5720,309.3,2026-05-01,2026-02-22,3,3093.01
NEWPO2026_SCALED_011014,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",5720,309.3,2026-06-01,2026-02-22,3,3093.01
NEWPO2026_SCALED_011015,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",5720,309.3,2026-07-01,2026-02-22,3,3093.01
NEWPO2026_SCALED_011016,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",5720,309.3,2026-08-03,2026-02-22,3,3093.01
NEWPO2026_SCALED_011017,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",5720,309.3,2026-09-01,2026-02-22,3,3093.01
NEWPO2026_SCALED_011018,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",5720,309.3,2026-10-01,2026-02-22,3,3093.01
NEWPO2026_SCALED_011019,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",5720,309.3,2026-11-02,2026-02-22,3,3093.01
NEWPO2026_SCALED_011020,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",5720,309.3,2026-12-01,2026-02-22,3,3093.01
NEWPO2026_SCALED_011021,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",1051,535.29,2026-03-02,2026-02-22,1,5352.88
NEWPO2026_SCALED_011022,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",1051,535.29,2026-04-01,2026-02-22,1,5352.88
NEWPO2026_SCALED_011023,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",1051,535.29,2026-05-01,2026-02-22,1,5352.88
NEWPO2026_SCALED_011024,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",1051,535.29,2026-06-01,2026-02-22,1,5352.88
NEWPO2026_SCALED_011025,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",1051,535.29,2026-07-01,2026-02-22,1,5352.88
NEWPO2026_SCALED_011026,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",1051,535.29,2026-08-03,2026-02-22,1,5352.88
NEWPO2026_SCALED_011027,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",1051,535.29,2026-09-01,2026-02-22,1,5352.88
NEWPO2026_SCALED_011028,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",1051,535.29,2026-10-01,2026-02-22,1,5352.88
NEWPO2026_SCALED_011029,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",1051,535.29,2026-11-02,2026-02-22,1,5352.88
NEWPO2026_SCALED_011030,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",1051,535.29,2026-12-01,2026-02-22,1,5352.88
NEWPO2026_SCALED_011031,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",2885,201.72,2026-03-02,2026-02-22,1,2017.16
NEWPO2026_SCALED_011032,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",2885,201.72,2026-04-01,2026-02-22,1,2017.16
NEWPO2026_SCALED_011033,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",2885,201.72,2026-05-01,2026-02-22,1,2017.16
NEWPO2026_SCALED_011034,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",2885,201.72,2026-06-01,2026-02-22,1,2017.16
NEWPO2026_SCALED_011035,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",2885,201.72,2026-07-01,2026-02-22,1,2017.16
NEWPO2026_SCALED_011036,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",2885,201.72,2026-08-03,2026-02-22,1,2017.16
NEWPO2026_SCALED_011037,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",2885,201.72,2026-09-01,2026-02-22,1,2017.16
NEWPO2026_SCALED_011038,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",2885,201.72,2026-10-01,2026-02-22,1,2017.16
NEWPO2026_SCALED_011039,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",2885,201.72,2026-11-02,2026-02-22,1,2017.16
NEWPO2026_SCALED_011040,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",2885,201.72,2026-12-01,2026-02-22,1,2017.16
NEWPO2026_SCALED_011041,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",1004,357.43,2026-03-02,2026-02-22,2,3574.29
NEWPO2026_SCALED_011042,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",1004,357.43,2026-04-01,2026-02-22,2,3574.29
NEWPO2026_SCALED_011043,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",1004,357.43,2026-05-01,2026-02-22,2,3574.29
NEWPO2026_SCALED_011044,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",1004,357.43,2026-06-01,2026-02-22,2,3574.29
NEWPO2026_SCALED_011045,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",1004,357.43,2026-07-01,2026-02-22,2,3574.29
NEWPO2026_SCALED_011046,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",1004,357.43,2026-08-03,2026-02-22,2,3574.29
NEWPO2026_SCALED_011047,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",1004,357.43,2026-09-01,2026-02-22,2,3574.29
NEWPO2026_SCALED_011048,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",1004,357.43,2026-10-01,2026-02-22,2,3574.29
NEWPO2026_SCALED_011049,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",1004,357.43,2026-11-02,2026-02-22,2,3574.29
NEWPO2026_SCALED_011050,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",1004,357.43,2026-12-01,2026-02-22,2,3574.29
NEWPO2026_SCALED_011051,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",204,7.71,2026-03-02,2026-02-22,1,77.06
NEWPO2026_SCALED_011052,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",204,7.71,2026-04-01,2026-02-22,1,77.06
NEWPO2026_SCALED_011053,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",204,7.71,2026-05-01,2026-02-22,1,77.06
NEWPO2026_SCALED_011054,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",204,7.71,2026-06-01,2026-02-22,1,77.06
NEWPO2026_SCALED_011055,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",204,7.71,2026-07-01,2026-02-22,1,77.06
NEWPO2026_SCALED_011056,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",204,7.71,2026-08-03,2026-02-22,1,77.06
NEWPO2026_SCALED_011057,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",204,7.71,2026-09-01,2026-02-22,1,77.06
NEWPO2026_SCALED_011058,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",204,7.71,2026-10-01,2026-02-22,1,77.06
NEWPO2026_SCALED_011059,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",204,7.71,2026-11-02,2026-02-22,1,77.06
NEWPO2026_SCALED_011060,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",204,7.71,2026-12-01,2026-02-22,1,77.06
NEWPO2026_SCALED_011061,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",763,392.42,2026-03-02,2026-02-22,1,3924.18
NEWPO2026_SCALED_011062,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",763,392.42,2026-04-01,2026-02-22,1,3924.18
NEWPO2026_SCALED_011063,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",763,392.42,2026-05-01,2026-02-22,1,3924.18
NEWPO2026_SCALED_011064,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",763,392.42,2026-06-01,2026-02-22,1,3924.18
NEWPO2026_SCALED_011065,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",763,392.42,2026-07-01,2026-02-22,1,3924.18
NEWPO2026_SCALED_011066,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",763,392.42,2026-08-03,2026-02-22,1,3924.18
NEWPO2026_SCALED_011067,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",763,392.42,2026-09-01,2026-02-22,1,3924.18
NEWPO2026_SCALED_011068,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",763,392.42,2026-10-01,2026-02-22,1,3924.18
NEWPO2026_SCALED_011069,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",763,392.42,2026-11-02,2026-02-22,1,3924.18
NEWPO2026_SCALED_011070,90054800,Plastic closures ,"70-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",763,392.42,2026-12-01,2026-02-22,1,3924.18
NEWPO2026_SCALED_011071,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",598,124.26,2026-03-02,2026-02-22,1,1242.6
NEWPO2026_SCALED_011072,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",598,124.26,2026-04-01,2026-02-22,1,1242.6
NEWPO2026_SCALED_011073,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",598,124.26,2026-05-01,2026-02-22,1,1242.6
NEWPO2026_SCALED_011074,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",598,124.26,2026-06-01,2026-02-22,1,1242.6
NEWPO2026_SCALED_011075,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",598,124.26,2026-07-01,2026-02-22,1,1242.6
NEWPO2026_SCALED_011076,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",598,124.26,2026-08-03,2026-02-22,1,1242.6
NEWPO2026_SCALED_011077,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",598,124.26,2026-09-01,2026-02-22,1,1242.6
NEWPO2026_SCALED_011078,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",598,124.26,2026-10-01,2026-02-22,1,1242.6
NEWPO2026_SCALED_011079,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",598,124.26,2026-11-02,2026-02-22,1,1242.6
NEWPO2026_SCALED_011080,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",598,124.26,2026-12-01,2026-02-22,1,1242.6
NEWPO2026_SCALED_011081,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",110,39.13,2026-03-02,2026-02-22,1,391.27
NEWPO2026_SCALED_011082,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",110,39.13,2026-04-01,2026-02-22,1,391.27
NEWPO2026_SCALED_011083,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",110,39.13,2026-05-01,2026-02-22,1,391.27
NEWPO2026_SCALED_011084,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",110,39.13,2026-06-01,2026-02-22,1,391.27
NEWPO2026_SCALED_011085,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",110,39.13,2026-07-01,2026-02-22,1,391.27
NEWPO2026_SCALED_011086,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",110,39.13,2026-08-03,2026-02-22,1,391.27
NEWPO2026_SCALED_011087,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",110,39.13,2026-09-01,2026-02-22,1,391.27
NEWPO2026_SCALED_011088,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",110,39.13,2026-10-01,2026-02-22,1,391.27
NEWPO2026_SCALED_011089,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",110,39.13,2026-11-02,2026-02-22,1,391.27
NEWPO2026_SCALED_011090,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",110,39.13,2026-12-01,2026-02-22,1,391.27
NEWPO2026_SCALED_011091,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",268,103.85,2026-03-02,2026-02-22,2,1038.53
NEWPO2026_SCALED_011092,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",268,103.85,2026-04-01,2026-02-22,2,1038.53
NEWPO2026_SCALED_011093,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",268,103.85,2026-05-01,2026-02-22,2,1038.53
NEWPO2026_SCALED_011094,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",268,103.85,2026-06-01,2026-02-22,2,1038.53
NEWPO2026_SCALED_011095,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",268,103.85,2026-07-01,2026-02-22,2,1038.53
NEWPO2026_SCALED_011096,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",268,103.85,2026-08-03,2026-02-22,2,1038.53
NEWPO2026_SCALED_011097,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",268,103.85,2026-09-01,2026-02-22,2,1038.53
NEWPO2026_SCALED_011098,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",268,103.85,2026-10-01,2026-02-22,2,1038.53
